id|siCardNumber|twentyFourHour|weekDay|fourWeekCounter|twelveHourTimer|subSecond|origFromNode|radioMessageId|sentToMeos|createdDate
8840|8559|1|1|0|36000|0|2|8840|1|2016-04-06 10:56:38.367394
8841|8560|1|1|0|36000|0|2|8841|1|2016-04-06 10:56:43.325388
8842|8561|1|1|0|36000|0|2|8842|1|2016-04-06 10:56:48.536429
8843|8562|1|1|0|36000|0|2|8843|1|2016-04-06 10:56:53.627084
8844|8563|1|1|0|36000|0|2|8844|1|2016-04-06 10:56:58.672140
8845|8564|1|1|0|36000|0|2|8845|1|2016-04-06 10:57:03.884878
8846|8565|1|1|0|36000|0|2|8846|1|2016-04-06 10:57:08.965152
8847|8566|1|1|0|36000|0|2|8847|1|2016-04-06 10:57:14.031758
8848|8567|1|1|0|36000|0|2|8848|1|2016-04-06 10:57:19.060615
8849|8568|1|1|0|36000|0|2|8849|1|2016-04-06 10:57:24.181474
8850|8569|1|1|0|36000|0|2|8850|1|2016-04-06 10:57:29.417519
8851|8570|1|1|0|36000|0|2|8851|1|2016-04-06 10:57:34.534445
8852|8571|1|1|0|36000|0|2|8852|1|2016-04-06 10:57:39.607435
8853|8572|1|1|0|36000|0|2|8853|1|2016-04-06 10:57:44.620393
8854|8573|1|1|0|36000|0|2|8854|1|2016-04-06 10:57:49.742129
8855|8574|1|1|0|36000|0|2|8855|1|2016-04-06 10:57:54.769686
8856|8575|1|1|0|36000|0|2|8856|1|2016-04-06 10:57:59.756329
8857|8576|1|1|0|36000|0|2|8857|1|2016-04-06 10:58:04.947867
8858|8577|1|1|0|36000|0|2|8858|1|2016-04-06 10:58:10.100907
8859|8578|1|1|0|36000|0|2|8859|1|2016-04-06 10:58:15.180251
8860|8579|1|1|0|36000|0|2|8860|1|2016-04-06 10:58:20.288796
8861|8580|1|1|0|36000|0|2|8861|1|2016-04-06 10:58:25.471161
8862|8581|1|1|0|36000|0|2|8862|1|2016-04-06 10:58:30.579127
8863|8582|1|1|0|36000|0|2|8863|1|2016-04-06 10:58:35.679521
8864|8583|1|1|0|36000|0|2|8864|1|2016-04-06 10:58:40.772172
8865|8584|1|1|0|36000|0|2|8865|1|2016-04-06 10:58:45.905854
8866|8585|1|1|0|36000|0|2|8866|1|2016-04-06 10:58:51.072609
8867|8586|1|1|0|36000|0|2|8867|1|2016-04-06 10:58:56.076569
8868|8587|1|1|0|36000|0|2|8868|1|2016-04-06 10:59:01.116031
8869|8588|1|1|0|36000|0|2|8869|1|2016-04-06 10:59:06.334837
8870|8589|1|1|0|36000|0|2|8870|1|2016-04-06 10:59:11.416179
8871|8590|1|1|0|36000|0|2|8871|1|2016-04-06 10:59:16.461656
8872|8591|1|1|0|36000|0|2|8872|1|2016-04-06 10:59:21.599327
8873|8592|1|1|0|36000|0|2|8873|1|2016-04-06 10:59:26.586804
8874|8593|1|1|0|36000|0|2|8874|1|2016-04-06 10:59:31.693817
8875|8594|1|1|0|36000|0|2|8875|1|2016-04-06 10:59:36.645537
8876|8595|1|1|0|36000|0|2|8876|1|2016-04-06 10:59:41.723867
8877|8596|1|1|0|36000|0|2|8877|1|2016-04-06 10:59:46.915235
8878|8597|1|1|0|36000|0|2|8878|1|2016-04-06 10:59:52.066439
8879|8598|1|1|0|36000|0|2|8879|1|2016-04-06 10:59:57.178575
8880|8599|1|1|0|36000|0|2|8880|1|2016-04-06 11:00:02.194513
8881|8600|1|1|0|36000|0|2|8881|1|2016-04-06 11:00:07.437606
8882|8601|1|1|0|36000|0|2|8882|1|2016-04-06 11:00:12.469087
8883|8602|1|1|0|36000|0|2|8883|1|2016-04-06 11:00:17.686566
8884|8603|1|1|0|36000|0|2|8884|1|2016-04-06 11:00:22.704785
8885|8604|1|1|0|36000|0|2|8885|1|2016-04-06 11:00:27.803872
8886|8605|1|1|0|36000|0|2|8886|1|2016-04-06 11:00:33.049448
8887|8606|1|1|0|36000|0|2|8887|1|2016-04-06 11:00:38.084008
8888|8607|1|1|0|36000|0|2|8888|1|2016-04-06 11:00:43.122198
8889|8608|1|1|0|36000|0|2|8889|1|2016-04-06 11:00:48.194008
8890|8609|1|1|0|36000|0|2|8890|1|2016-04-06 11:00:53.407215
8891|8610|1|1|0|36000|0|2|8891|1|2016-04-06 11:00:58.516801
8892|8611|1|1|0|36000|0|2|8892|1|2016-04-06 11:01:03.624947
8893|8612|1|1|0|36000|0|2|8893|1|2016-04-06 11:01:08.765824
8894|8613|1|1|0|36000|0|2|8894|1|2016-04-06 11:01:13.788636
8895|8614|1|1|0|36000|0|2|8895|1|2016-04-06 11:01:18.965907
8896|8615|1|1|0|36000|0|2|8896|1|2016-04-06 11:01:24.042944
8897|8616|1|1|0|36000|0|2|8897|1|2016-04-06 11:01:29.168446
8898|8617|1|1|0|36000|0|2|8898|1|2016-04-06 11:01:34.331027
8899|8618|1|1|0|36000|0|2|8899|1|2016-04-06 11:01:39.459478
8900|8619|1|1|0|36000|0|2|8900|1|2016-04-06 11:01:44.568037
8901|8620|1|1|0|36000|0|2|8901|1|2016-04-06 11:01:49.706641
8902|8621|1|1|0|36000|0|2|8902|1|2016-04-06 11:01:54.820154
8903|8622|1|1|0|36000|0|2|8903|1|2016-04-06 11:01:59.934904
8904|8623|1|1|0|36000|0|2|8904|1|2016-04-06 11:02:05.023103
8905|8624|1|1|0|36000|0|2|8905|1|2016-04-06 11:02:10.166385
8906|8625|1|1|0|36000|0|2|8906|1|2016-04-06 11:02:15.324747
8907|8626|1|1|0|36000|0|2|8907|1|2016-04-06 11:02:20.338832
8908|8627|1|1|0|36000|0|2|8908|1|2016-04-06 11:02:25.377010
8909|8628|1|1|0|36000|0|2|8909|1|2016-04-06 11:02:30.467082
8910|8629|1|1|0|36000|0|2|8910|1|2016-04-06 11:02:35.610962
8911|8630|1|1|0|36000|0|2|8911|1|2016-04-06 11:02:40.756825
8912|8631|1|1|0|36000|0|2|8912|1|2016-04-06 11:02:45.921377
8913|8632|1|1|0|36000|0|2|8913|1|2016-04-06 11:02:51.022440
8914|8633|1|1|0|36000|0|2|8914|1|2016-04-06 11:02:56.040248
8915|8634|1|1|0|36000|0|2|8915|1|2016-04-06 11:03:01.169880
8916|8635|1|1|0|36000|0|2|8916|1|2016-04-06 11:03:06.302720
8917|8636|1|1|0|36000|0|2|8917|1|2016-04-06 11:03:11.448270
8918|8637|1|1|0|36000|0|2|8918|1|2016-04-06 11:03:16.537203
8919|8638|1|1|0|36000|0|2|8919|1|2016-04-06 11:03:21.729408
8920|8639|1|1|0|36000|0|2|8920|1|2016-04-06 11:03:26.817218
8921|8640|1|1|0|36000|0|2|8921|1|2016-04-06 11:03:31.812251
8922|8641|1|1|0|36000|0|2|8922|1|2016-04-06 11:03:36.922451
8923|8642|1|1|0|36000|0|2|8923|1|2016-04-06 11:03:42.140991
8924|8643|1|1|0|36000|0|2|8924|1|2016-04-06 11:03:47.208514
8925|8644|1|1|0|36000|0|2|8925|1|2016-04-06 11:03:52.321534
8926|8645|1|1|0|36000|0|2|8926|1|2016-04-06 11:03:57.435018
8927|8646|1|1|0|36000|0|2|8927|1|2016-04-06 11:04:02.438642
8928|8647|1|1|0|36000|0|2|8928|1|2016-04-06 11:04:07.523240
8929|8648|1|1|0|36000|0|2|8929|1|2016-04-06 11:04:12.643944
8930|8649|1|1|0|36000|0|2|8930|1|2016-04-06 11:04:17.857644
8931|8650|1|1|0|36000|0|2|8931|1|2016-04-06 11:04:22.970650
8932|8651|1|1|0|36000|0|2|8932|1|2016-04-06 11:04:28.022253
8933|8652|1|1|0|36000|0|2|8933|1|2016-04-06 11:04:33.225248
8934|8653|1|1|0|36000|0|2|8934|1|2016-04-06 11:04:38.222520
8935|8654|1|1|0|36000|0|2|8935|1|2016-04-06 11:04:43.388388
8936|8655|1|1|0|36000|0|2|8936|1|2016-04-06 11:04:48.432025
8937|8656|1|1|0|36000|0|2|8937|1|2016-04-06 11:04:53.530927
8938|8657|1|1|0|36000|0|2|8938|1|2016-04-06 11:04:58.666645
8939|8658|1|1|0|36000|0|2|8939|1|2016-04-06 11:05:03.823416
8940|8659|1|1|0|36000|0|2|8940|1|2016-04-06 11:05:08.982121
8941|8660|1|1|0|36000|0|2|8941|1|2016-04-06 11:05:14.105466
8942|8661|1|1|0|36000|0|2|8942|1|2016-04-06 11:05:19.188537
8943|8662|1|1|0|36000|0|2|8943|1|2016-04-06 11:05:24.358204
8944|8663|1|1|0|36000|0|2|8944|1|2016-04-06 11:05:29.391160
8945|8664|1|1|0|36000|0|2|8945|1|2016-04-06 11:05:34.598140
8946|8665|1|1|0|36000|0|2|8946|1|2016-04-06 11:05:39.732148
8947|8666|1|1|0|36000|0|2|8947|1|2016-04-06 11:05:44.732832
8948|8667|1|1|0|36000|0|2|8948|1|2016-04-06 11:05:49.894840
8949|8668|1|1|0|36000|0|2|8949|1|2016-04-06 11:05:55.007035
8950|8669|1|1|0|36000|0|2|8950|1|2016-04-06 11:06:00.160878
8951|8670|1|1|0|36000|0|2|8951|1|2016-04-06 11:06:05.160795
8952|8671|1|1|0|36000|0|2|8952|1|2016-04-06 11:06:10.218006
8953|8672|1|1|0|36000|0|2|8953|1|2016-04-06 11:06:15.402005
8954|8673|1|1|0|36000|0|2|8954|1|2016-04-06 11:06:20.410226
8955|8674|1|1|0|36000|0|2|8955|1|2016-04-06 11:06:25.544391
8956|8675|1|1|0|36000|0|2|8956|1|2016-04-06 11:06:30.575326
8957|8676|1|1|0|36000|0|2|8957|1|2016-04-06 11:06:35.727713
8958|8677|1|1|0|36000|0|2|8958|1|2016-04-06 11:06:40.876566
8959|8678|1|1|0|36000|0|2|8959|1|2016-04-06 11:06:46.045059
8960|8679|1|1|0|36000|0|2|8960|1|2016-04-06 11:06:51.140168
8961|8680|1|1|0|36000|0|2|8961|1|2016-04-06 11:06:56.196265
8962|8681|1|1|0|36000|0|2|8962|1|2016-04-06 11:07:01.430223
8963|8682|1|1|0|36000|0|2|8963|1|2016-04-06 11:07:06.566243
8964|8683|1|1|0|36000|0|2|8964|1|2016-04-06 11:07:11.622638
8965|8684|1|1|0|36000|0|2|8965|1|2016-04-06 11:07:16.668554
8966|8685|1|1|0|36000|0|2|8966|1|2016-04-06 11:07:21.840956
8967|8686|1|1|0|36000|0|2|8967|1|2016-04-06 11:07:26.947069
8968|8687|1|1|0|36000|0|2|8968|1|2016-04-06 11:07:31.979689
8969|8688|1|1|0|36000|0|2|8969|1|2016-04-06 11:07:37.170523
8970|8689|1|1|0|36000|0|2|8970|1|2016-04-06 11:07:42.248805
8971|8690|1|1|0|36000|0|2|8971|1|2016-04-06 11:07:47.298365
8972|8691|1|1|0|36000|0|2|8972|1|2016-04-06 11:07:52.423162
8973|8692|1|1|0|36000|0|2|8973|1|2016-04-06 11:07:57.594052
8974|8693|1|1|0|36000|0|2|8974|1|2016-04-06 11:08:02.629203
8975|8694|1|1|0|36000|0|2|8975|1|2016-04-06 11:08:07.651961
8976|8695|1|1|0|36000|0|2|8976|1|2016-04-06 11:08:12.820711
8977|8696|1|1|0|36000|0|2|8977|1|2016-04-06 11:08:17.862242
8978|8697|1|1|0|36000|0|2|8978|1|2016-04-06 11:08:22.924300
8979|8698|1|1|0|36000|0|2|8979|1|2016-04-06 11:08:28.075995
8980|8699|1|1|0|36000|0|2|8980|1|2016-04-06 11:08:33.203936
8981|8700|1|1|0|36000|0|2|8981|1|2016-04-06 11:08:38.247180
8982|8701|1|1|0|36000|0|2|8982|1|2016-04-06 11:08:43.288116
8983|8702|1|1|0|36000|0|2|8983|1|2016-04-06 11:08:48.441132
8984|8703|1|1|0|36000|0|2|8984|1|2016-04-06 11:08:53.604613
8985|8704|1|1|0|36000|0|2|8985|1|2016-04-06 11:08:58.674605
8986|8705|1|1|0|36000|0|2|8986|1|2016-04-06 11:09:03.840855
8987|8706|1|1|0|36000|0|2|8987|1|2016-04-06 11:09:09.024859
8988|8707|1|1|0|36000|0|2|8988|1|2016-04-06 11:09:14.079510
8989|8708|1|1|0|36000|0|2|8989|1|2016-04-06 11:09:19.107965
8990|8709|1|1|0|36000|0|2|8990|1|2016-04-06 11:09:24.244297
8991|8710|1|1|0|36000|0|2|8991|1|2016-04-06 11:09:29.248639
8992|8711|1|1|0|36000|0|2|8992|1|2016-04-06 11:09:34.351971
8993|8712|1|1|0|36000|0|2|8993|1|2016-04-06 11:09:39.466222
8994|8713|1|1|0|36000|0|2|8994|1|2016-04-06 11:09:44.573761
8995|8714|1|1|0|36000|0|2|8995|1|2016-04-06 11:09:49.745313
8996|8715|1|1|0|36000|0|2|8996|1|2016-04-06 11:09:54.762977
8997|8716|1|1|0|36000|0|2|8997|1|2016-04-06 11:09:59.827622
8998|8717|1|1|0|36000|0|2|8998|1|2016-04-06 11:10:04.869705
8999|8718|1|1|0|36000|0|2|8999|1|2016-04-06 11:10:10.004827
9000|8719|1|1|0|36000|0|2|9000|1|2016-04-06 11:10:15.040850
9001|8720|1|1|0|36000|0|2|9001|1|2016-04-06 11:10:20.200553
9002|8721|1|1|0|36000|0|2|9002|1|2016-04-06 11:10:25.356847
9003|8722|1|1|0|36000|0|2|9003|1|2016-04-06 11:10:30.497182
9004|8723|1|1|0|36000|0|2|9004|1|2016-04-06 11:10:35.627930
9005|8724|1|1|0|36000|0|2|9005|1|2016-04-06 11:10:40.658425
9006|8725|1|1|0|36000|0|2|9006|1|2016-04-06 11:10:45.766650
9007|8726|1|1|0|36000|0|2|9007|1|2016-04-06 11:10:50.913457
9008|8727|1|1|0|36000|0|2|9008|1|2016-04-06 11:10:55.934286
9009|8728|1|1|0|36000|0|2|9009|1|2016-04-06 11:11:01.091231
9010|8729|1|1|0|36000|0|2|9010|1|2016-04-06 11:11:06.113173
9011|8730|1|1|0|36000|0|2|9011|1|2016-04-06 11:11:11.234807
9012|8731|1|1|0|36000|0|2|9012|1|2016-04-06 11:11:16.227141
9013|8732|1|1|0|36000|0|2|9013|1|2016-04-06 11:11:21.404476
9014|8733|1|1|0|36000|0|2|9014|1|2016-04-06 11:11:26.560754
9015|8734|1|1|0|36000|0|2|9015|1|2016-04-06 11:11:31.715260
9016|8735|1|1|0|36000|0|2|9016|1|2016-04-06 11:11:36.732424
9017|8736|1|1|0|36000|0|2|9017|1|2016-04-06 11:11:41.927417
9018|8737|1|1|0|36000|0|2|9018|1|2016-04-06 11:11:46.936883
9019|8738|1|1|0|36000|0|2|9019|1|2016-04-06 11:11:52.078957
9020|8739|1|1|0|36000|0|2|9020|1|2016-04-06 11:11:57.121790
9021|8740|1|1|0|36000|0|2|9021|1|2016-04-06 11:12:02.290126
9022|8741|1|1|0|36000|0|2|9022|1|2016-04-06 11:12:07.356547
9023|8742|1|1|0|36000|0|2|9023|1|2016-04-06 11:12:12.524966
9024|8743|1|1|0|36000|0|2|9024|1|2016-04-06 11:12:17.585264
9025|8744|1|1|0|36000|0|2|9025|1|2016-04-06 11:12:22.742055
9026|8745|1|1|0|36000|0|2|9026|1|2016-04-06 11:12:27.855254
9027|8746|1|1|0|36000|0|2|9027|1|2016-04-06 11:12:33.017752
9028|8747|1|1|0|36000|0|2|9028|1|2016-04-06 11:12:38.075791
9029|8748|1|1|0|36000|0|2|9029|1|2016-04-06 11:12:43.262790
9030|8749|1|1|0|36000|0|2|9030|1|2016-04-06 11:12:48.307879
9031|8750|1|1|0|36000|0|2|9031|1|2016-04-06 11:12:53.419930
9032|8751|1|1|0|36000|0|2|9032|1|2016-04-06 11:12:58.419278
9033|8752|1|1|0|36000|0|2|9033|1|2016-04-06 11:13:03.604491
9034|8753|1|1|0|36000|0|2|9034|1|2016-04-06 11:13:08.645472
9035|8754|1|1|0|36000|0|2|9035|1|2016-04-06 11:13:13.879093
9036|8755|1|1|0|36000|0|2|9036|1|2016-04-06 11:13:18.856107
9037|8756|1|1|0|36000|0|2|9037|1|2016-04-06 11:13:24.006557
9038|8757|1|1|0|36000|0|2|9038|1|2016-04-06 11:13:29.072742
9039|8758|1|1|0|36000|0|2|9039|1|2016-04-06 11:13:34.180938
9040|8759|1|1|0|36000|0|2|9040|1|2016-04-06 11:13:39.239164
9041|8760|1|1|0|36000|0|2|9041|1|2016-04-06 11:13:44.425193
9042|8761|1|1|0|36000|0|2|9042|1|2016-04-06 11:13:49.567432
9043|8762|1|1|0|36000|0|2|9043|1|2016-04-06 11:13:54.633756
9044|8763|1|1|0|36000|0|2|9044|1|2016-04-06 11:13:59.798315
9045|8764|1|1|0|36000|0|2|9045|1|2016-04-06 11:14:04.967947
9046|8765|1|1|0|36000|0|2|9046|1|2016-04-06 11:14:09.976889
9047|8766|1|1|0|36000|0|2|9047|1|2016-04-06 11:14:15.141673
9048|8767|1|1|0|36000|0|2|9048|1|2016-04-06 11:14:20.147954
9049|8768|1|1|0|36000|0|2|9049|1|2016-04-06 11:14:25.200595
9050|8769|1|1|0|36000|0|2|9050|1|2016-04-06 11:14:30.427518
9051|8770|1|1|0|36000|0|2|9051|1|2016-04-06 11:14:35.469622
9052|8771|1|1|0|36000|0|2|9052|1|2016-04-06 11:14:40.515886
9053|8772|1|1|0|36000|0|2|9053|1|2016-04-06 11:14:45.583794
9054|8773|1|1|0|36000|0|2|9054|1|2016-04-06 11:14:50.814542
9055|8774|1|1|0|36000|0|2|9055|1|2016-04-06 11:14:55.893878
9056|8775|1|1|0|36000|0|2|9056|1|2016-04-06 11:15:00.983824
9057|8776|1|1|0|36000|0|2|9057|1|2016-04-06 11:15:06.090324
9058|8777|1|1|0|36000|0|2|9058|1|2016-04-06 11:15:11.105179
9059|8778|1|1|0|36000|0|2|9059|1|2016-04-06 11:15:16.311773
9060|8779|1|1|0|36000|0|2|9060|1|2016-04-06 11:15:21.363326
9061|8780|1|1|0|36000|0|2|9061|1|2016-04-06 11:15:26.386770
9062|8781|1|1|0|36000|0|2|9062|1|2016-04-06 11:15:31.486686
9063|8782|1|1|0|36000|0|2|9063|1|2016-04-06 11:15:36.695615
9064|8783|1|1|0|36000|0|2|9064|1|2016-04-06 11:15:41.752594
9065|8784|1|1|0|36000|0|2|9065|1|2016-04-06 11:15:46.853826
9066|8785|1|1|0|36000|0|2|9066|1|2016-04-06 11:15:51.967040
9067|8786|1|1|0|36000|0|2|9067|1|2016-04-06 11:15:57.187308
9068|8787|1|1|0|36000|0|2|9068|1|2016-04-06 11:16:02.252914
9069|8788|1|1|0|36000|0|2|9069|1|2016-04-06 11:16:07.279000
9070|8789|1|1|0|36000|0|2|9070|1|2016-04-06 11:16:12.451560
9071|8790|1|1|0|36000|0|2|9071|1|2016-04-06 11:16:17.491845
9072|8791|1|1|0|36000|0|2|9072|1|2016-04-06 11:16:22.543721
9073|8792|1|1|0|36000|0|2|9073|1|2016-04-06 11:16:27.724647
9074|8793|1|1|0|36000|0|2|9074|1|2016-04-06 11:16:32.786152
9075|8794|1|1|0|36000|0|2|9075|1|2016-04-06 11:16:37.938956
9076|8795|1|1|0|36000|0|2|9076|1|2016-04-06 11:16:43.002518
9077|8796|1|1|0|36000|0|2|9077|1|2016-04-06 11:16:48.184816
9078|8797|1|1|0|36000|0|2|9078|1|2016-04-06 11:16:53.218328
9079|8798|1|1|0|36000|0|2|9079|1|2016-04-06 11:16:58.391789
9080|8799|1|1|0|36000|0|2|9080|1|2016-04-06 11:17:03.434808
9081|8800|1|1|0|36000|0|2|9081|1|2016-04-06 11:17:08.392479
9082|8801|1|1|0|36000|0|2|9082|1|2016-04-06 11:17:13.576833
9083|8802|1|1|0|36000|0|2|9083|1|2016-04-06 11:17:18.667751
9084|8803|1|1|0|36000|0|2|9084|1|2016-04-06 11:17:23.816380
9085|8804|1|1|0|36000|0|2|9085|1|2016-04-06 11:17:28.807743
9086|8805|1|1|0|36000|0|2|9086|1|2016-04-06 11:17:33.935505
9087|8806|1|1|0|36000|0|2|9087|1|2016-04-06 11:17:39.086223
9088|8807|1|1|0|36000|0|2|9088|1|2016-04-06 11:17:44.216032
9089|8808|1|1|0|36000|0|2|9089|1|2016-04-06 11:17:49.397817
9090|8809|1|1|0|36000|0|2|9090|1|2016-04-06 11:17:54.477625
9091|8810|1|1|0|36000|0|2|9091|1|2016-04-06 11:17:59.512065
9092|8811|1|1|0|36000|0|2|9092|1|2016-04-06 11:18:04.583607
9093|8812|1|1|0|36000|0|2|9093|1|2016-04-06 11:18:09.772630
9094|8813|1|1|0|36000|0|2|9094|1|2016-04-06 11:18:14.909150
9095|8814|1|1|0|36000|0|2|9095|1|2016-04-06 11:18:20.066031
9096|8815|1|1|0|36000|0|2|9096|1|2016-04-06 11:18:25.125889
9097|8816|1|1|0|36000|0|2|9097|1|2016-04-06 11:18:30.242154
9098|8817|1|1|0|36000|0|2|9098|1|2016-04-06 11:18:35.263529
9099|8818|1|1|0|36000|0|2|9099|1|2016-04-06 11:18:40.384103
9100|8819|1|1|0|36000|0|2|9100|1|2016-04-06 11:18:45.528076
9101|8820|1|1|0|36000|0|2|9101|1|2016-04-06 11:18:50.665275
9102|8821|1|1|0|36000|0|2|9102|1|2016-04-06 11:18:55.716073
9103|8822|1|1|0|36000|0|2|9103|1|2016-04-06 11:19:00.790311
9104|8823|1|1|0|36000|0|2|9104|1|2016-04-06 11:19:05.848163
9105|8824|1|1|0|36000|0|2|9105|1|2016-04-06 11:19:11.017038
9106|8825|1|1|0|36000|0|2|9106|1|2016-04-06 11:19:16.187059
9107|8826|1|1|0|36000|0|2|9107|1|2016-04-06 11:19:21.196873
9108|8827|1|1|0|36000|0|2|9108|1|2016-04-06 11:19:26.247822
9109|8828|1|1|0|36000|0|2|9109|1|2016-04-06 11:19:31.376898
9110|8829|1|1|0|36000|0|2|9110|1|2016-04-06 11:19:36.493687
9111|8830|1|1|0|36000|0|2|9111|1|2016-04-06 11:19:41.623073
9112|8831|1|1|0|36000|0|2|9112|1|2016-04-06 11:19:46.654925
9113|8832|1|1|0|36000|0|2|9113|1|2016-04-06 11:19:51.829483
9114|8833|1|1|0|36000|0|2|9114|1|2016-04-06 11:19:57.003879
9115|8834|1|1|0|36000|0|2|9115|1|2016-04-06 11:20:02.099425
9116|8835|1|1|0|36000|0|2|9116|1|2016-04-06 11:20:07.198625
9117|8836|1|1|0|36000|0|2|9117|1|2016-04-06 11:20:12.373214
9118|8837|1|1|0|36000|0|2|9118|1|2016-04-06 11:20:17.305622
9119|8838|1|1|0|36000|0|2|9119|1|2016-04-06 11:20:22.482490
9120|8839|1|1|0|36000|0|2|9120|1|2016-04-06 11:20:27.535864
9121|8840|1|1|0|36000|0|2|9121|1|2016-04-06 11:20:32.687530
9122|8841|1|1|0|36000|0|2|9122|1|2016-04-06 11:20:37.744938
9123|8842|1|1|0|36000|0|2|9123|1|2016-04-06 11:20:42.858820
9124|8843|1|1|0|36000|0|2|9124|1|2016-04-06 11:20:47.916514
9125|8844|1|1|0|36000|0|2|9125|1|2016-04-06 11:20:53.093258
9126|8845|1|1|0|36000|0|2|9126|1|2016-04-06 11:20:58.080043
9127|8846|1|1|0|36000|0|2|9127|1|2016-04-06 11:21:03.233907
9128|8847|1|1|0|36000|0|2|9128|1|2016-04-06 11:21:08.297433
9129|8848|1|1|0|36000|0|2|9129|1|2016-04-06 11:21:13.535084
9130|8849|1|1|0|36000|0|2|9130|1|2016-04-06 11:21:18.634902
9131|8850|1|1|0|36000|0|2|9131|1|2016-04-06 11:21:23.645864
9132|8851|1|1|0|36000|0|2|9132|1|2016-04-06 11:21:28.716859
9133|8852|1|1|0|36000|0|2|9133|1|2016-04-06 11:21:33.837085
9134|8853|1|1|0|36000|0|2|9134|1|2016-04-06 11:21:39.018459
9135|8854|1|1|0|36000|0|2|9135|1|2016-04-06 11:21:44.168487
9136|8855|1|1|0|36000|0|2|9136|1|2016-04-06 11:21:49.224331
9137|8856|1|1|0|36000|0|2|9137|1|2016-04-06 11:21:54.421910
9138|8857|1|1|0|36000|0|2|9138|1|2016-04-06 11:21:59.383359
9139|8858|1|1|0|36000|0|2|9139|1|2016-04-06 11:22:04.558864
9140|8859|1|1|0|36000|0|2|9140|1|2016-04-06 11:22:09.662005
9141|8860|1|1|0|36000|0|2|9141|1|2016-04-06 11:22:14.775990
9142|8861|1|1|0|36000|0|2|9142|1|2016-04-06 11:22:19.824742
9143|8862|1|1|0|36000|0|2|9143|1|2016-04-06 11:22:25.029419
9144|8863|1|1|0|36000|0|2|9144|1|2016-04-06 11:22:30.062911
9145|8864|1|1|0|36000|0|2|9145|1|2016-04-06 11:22:35.210597
9146|8865|1|1|0|36000|0|2|9146|1|2016-04-06 11:22:40.355255
9147|8866|1|1|0|36000|0|2|9147|1|2016-04-06 11:22:45.485200
9148|8867|1|1|0|36000|0|2|9148|1|2016-04-06 11:22:50.548401
9149|8868|1|1|0|36000|0|2|9149|1|2016-04-06 11:22:55.702418
9150|8869|1|1|0|36000|0|2|9150|1|2016-04-06 11:23:00.791538
9151|8870|1|1|0|36000|0|2|9151|1|2016-04-06 11:23:05.864285
9152|8871|1|1|0|36000|0|2|9152|1|2016-04-06 11:23:10.887606
9153|8872|1|1|0|36000|0|2|9153|1|2016-04-06 11:23:16.108785
9154|8873|1|1|0|36000|0|2|9154|1|2016-04-06 11:23:21.201259
9155|8874|1|1|0|36000|0|2|9155|1|2016-04-06 11:23:26.271048
9156|8875|1|1|0|36000|0|2|9156|1|2016-04-06 11:23:31.344052
9157|8876|1|1|0|36000|0|2|9157|1|2016-04-06 11:23:36.400788
9158|8877|1|1|0|36000|0|2|9158|1|2016-04-06 11:23:41.495329
9159|8878|1|1|0|36000|0|2|9159|1|2016-04-06 11:23:46.657651
9160|8879|1|1|0|36000|0|2|9160|1|2016-04-06 11:23:51.665307
9161|8880|1|1|0|36000|0|2|9161|1|2016-04-06 11:23:56.760219
9162|8881|1|1|0|36000|0|2|9162|1|2016-04-06 11:24:01.959918
9163|8882|1|1|0|36000|0|2|9163|1|2016-04-06 11:24:07.066412
9164|8883|1|1|0|36000|0|2|9164|1|2016-04-06 11:24:12.163073
9165|8884|1|1|0|36000|0|2|9165|1|2016-04-06 11:24:17.269725
9166|8885|1|1|0|36000|0|2|9166|1|2016-04-06 11:24:22.372649
9167|8886|1|1|0|36000|0|2|9167|1|2016-04-06 11:24:27.432284
9168|8887|1|1|0|36000|0|2|9168|1|2016-04-06 11:24:32.520132
9169|8888|1|1|0|36000|0|2|9169|1|2016-04-06 11:24:37.670530
9170|8889|1|1|0|36000|0|2|9170|1|2016-04-06 11:24:42.781399
9171|8890|1|1|0|36000|0|2|9171|1|2016-04-06 11:24:47.779348
9172|8891|1|1|0|36000|0|2|9172|1|2016-04-06 11:24:52.840493
9173|8892|1|1|0|36000|0|2|9173|1|2016-04-06 11:24:58.029229
9174|8893|1|1|0|36000|0|2|9174|1|2016-04-06 11:25:03.135658
9175|8894|1|1|0|36000|0|2|9175|1|2016-04-06 11:25:08.337870
9176|8895|1|1|0|36000|0|2|9176|1|2016-04-06 11:25:13.300499
9177|8896|1|1|0|36000|0|2|9177|1|2016-04-06 11:25:18.516847
9178|8897|1|1|0|36000|0|2|9178|1|2016-04-06 11:25:23.517419
9179|8898|1|1|0|36000|0|2|9179|1|2016-04-06 11:25:28.625363
9180|8899|1|1|0|36000|0|2|9180|1|2016-04-06 11:25:33.736900
9181|8900|1|1|0|36000|0|2|9181|1|2016-04-06 11:25:38.901125
9182|8901|1|1|0|36000|0|2|9182|1|2016-04-06 11:25:44.009865
9183|8902|1|1|0|36000|0|2|9183|1|2016-04-06 11:25:49.089412
9184|8903|1|1|0|36000|0|2|9184|1|2016-04-06 11:25:54.258645
9185|8904|1|1|0|36000|0|2|9185|1|2016-04-06 11:25:59.343567
9186|8905|1|1|0|36000|0|2|9186|1|2016-04-06 11:26:04.539594
9187|8906|1|1|0|36000|0|2|9187|1|2016-04-06 11:26:09.546322
